uuid,epoch,enum,integer
54f7d494-03b0-470e-a9b1-8682bd1d9b22,1758748339,correct-ans,30
c93be9a6-0dc9-4a7a-bea7-a7dde14fff6a,1760661004,correct-ans,67
ed6cc7c0-ecb2-42d7-a496-48ff80800975,1760552767,correct-ans,94
d16e80e2-dd2a-4eab-9d72-57b1bc76a950,1759123732,time-spent-mins,2
2cacaa5c-a009-4e1e-9e19-e8e901b8401b,1758900976,correct-ans,7
d6295c20-6002-4625-bab3-d9d77ba1d891,1759823020,time-spent-mins,9
9b25ed0b-f79c-49ef-9fae-3304c2239cd1,1761175235,queries,16
d8ed8c22-577f-4e58-aac6-5a7791513996,1761127207,time-spent-mins,7
2726740e-4eed-484b-9f2a-03d97329ae66,1758777782,wrong-ans,87
7cb5cd2c-a31d-42a4-a61d-f629dd02affb,1759452379,wrong-ans,65
71daafe5-b38b-4f22-b6fc-45abe1661352,1758932343,time-spent-mins,3
faa79453-dfa2-4824-a5f0-8e4b9ed51ed4,1759381712,correct-ans,94
87752a74-8a04-4169-9930-e4c36ee14208,1759637357,queries,50
2f3def1e-8e32-4bb5-9600-b103f6f5a53e,1758743302,wrong-ans,6
bd55d780-b7e9-4363-a413-53a8a9bc10d8,1761026390,time-spent-mins,3
1a47b1a0-3398-4ac6-94d1-17f566f2c124,1759939122,queries,68
8c8b14b4-8c9f-403e-ba40-ae0db1434d0c,1760351175,time-spent-mins,4
d1d11b2b-b7b4-4575-bfbb-a961f1e1b07a,1761068591,correct-ans,11
e936158c-0fd1-4ab2-98b5-48b6d430093b,1759967497,wrong-ans,41
eac2f04f-8ea4-4a6c-9020-794b203b5b1d,1758659001,queries,92
cd356240-fee9-4bd7-9434-56f4d6b103cc,1759764917,correct-ans,78
8aa8c183-cb58-4177-8656-77331fa44143,1759869895,correct-ans,55
233154f7-7dba-47e2-a753-73233298d755,1760189423,queries,37
5ee80a0c-1736-470f-a902-dcc19a823919,1759632460,time-spent-mins,3
ee533afb-8de6-4c2e-85a5-b2cfad02fa74,1760805534,queries,53
28345a5a-024c-4426-914e-f88f00020e9c,1761190544,time-spent-mins,3
8720be7c-8b05-414b-8375-2541a45fe530,1758957006,wrong-ans,43
12debe04-f4b9-423c-877a-a77b8722d0ac,1760413191,correct-ans,9
6b532201-b8cf-4948-806a-d10bf5a5b119,1760493912,wrong-ans,44
8fc5fb7e-1ed0-457e-85fe-65f26da432f6,1759137284,wrong-ans,82
c10b2445-e0de-4019-861d-bd59c7a725d6,1758900121,wrong-ans,93
126ce84f-af16-479d-bafd-19dcb57747bc,1760273806,queries,39
c5d3ed9e-a121-4536-9e74-74bf0cacc329,1760093100,wrong-ans,48
62dcf396-c8e8-4a42-8748-a620174e8a1d,1760030076,time-spent-mins,8
c97d749e-ecb3-4a35-8091-4924898806e0,1759318917,time-spent-mins,7
9dd0c8ef-2c64-476a-b5e3-2faf931483b1,1759824705,correct-ans,20
3d85081c-49f5-4bfe-b236-8f222752cb1d,1761032719,correct-ans,13
c9dbf01b-1c39-4261-a9da-401bf78b3f25,1760491504,queries,60
ed887fff-20d9-4362-a303-0f7394c5b69b,1759796481,queries,29
79bd7205-d61c-4e29-a7fa-fc54ddef31c4,1760140353,time-spent-mins,5
00d4cca2-8945-4ee5-b199-2e679f830e47,1760646540,wrong-ans,20
30f1883f-4403-43ec-b5fa-df230d18a0e5,1759051895,queries,1
15fe4c38-4053-4223-9c0c-d46601722968,1760369226,time-spent-mins,9
5a791b3c-863c-42c3-8d39-c86289bc53ff,1761193498,queries,27
0c91f268-766a-41e4-854c-672ca432c280,1758875532,wrong-ans,74
00d5765f-3d8c-44be-ae86-426564c94df1,1760507566,wrong-ans,62
d77d2902-fdf2-4cb2-b605-374d91ade92d,1758818787,queries,9
9d846b0a-f2fb-44da-ae0f-6c2522a1e142,1760772894,wrong-ans,15
0d9e22a9-01a2-4a62-90bb-f804fe3680ef,1758948039,queries,81
75e1f558-812b-479c-858f-3328affd3f58,1760058740,time-spent-mins,7
6e422357-4014-4224-bd8d-e017482eaec9,1760112004,wrong-ans,27
5e15d020-f939-4be2-9c62-d25179a58440,1759969485,time-spent-mins,1
9872ee4b-737f-4b3c-a4b3-32dfdac10684,1761137938,time-spent-mins,8
e34ef1ce-f56a-480a-81fd-11afd3b1f6a8,1760372857,time-spent-mins,7
59bb35e0-69c4-4a67-a135-6e56bbc88f7b,1758813188,correct-ans,74
7648f64b-dadd-4fcf-8ab2-5666eec38085,1759559304,time-spent-mins,6
7fe8229e-17bb-406c-ae9b-8515726f83b4,1759885988,correct-ans,51
70b1ffe6-c9bd-4bc6-92a0-1c4769d413c6,1759823826,time-spent-mins,2
ec637ae4-c640-43b4-9c66-28e39111414e,1761017207,queries,79
4243ef6c-17f4-424c-bf33-6d1e23800ffc,1759652277,time-spent-mins,1
0448f89b-c48f-4c83-b336-802226cfad3e,1760930837,wrong-ans,70
ac57f469-7fed-4125-bbc1-cc570eb77fd2,1759694908,queries,10
aaa1ace8-e62b-4362-8e68-12d7895ae1fb,1760837700,time-spent-mins,6
0f39bd12-fa24-4c66-b315-6468cd64de31,1760275349,correct-ans,39
41a9dde3-bed4-487e-bb2b-49e6c72cea79,1760027146,time-spent-mins,7
efd3dbc0-0d35-41c6-b102-8d0608df08af,1759715836,wrong-ans,86
59772c96-fcb4-4fcb-8af7-5335f569cce2,1760570695,correct-ans,17
02ce975b-a17d-4588-9222-721c5c4d56f7,1759192001,queries,69
69a0cc0c-a82a-452b-8f1e-05d40c898454,1759993052,time-spent-mins,2
6ca2b6c2-da05-4aa1-8c54-65d03f443862,1759004828,time-spent-mins,4
82e2e480-288c-4044-a441-02aac106a087,1759011203,correct-ans,42
7b4e65c1-a3e5-4684-a4a0-4e95756e4e12,1759961381,queries,95
667a528f-d70a-46ca-8986-93bfc22e1880,1760155604,queries,64
8aaa311d-85ec-4bcb-bf61-bc2913c22281,1759031436,queries,93
a498a49d-26a5-4a69-84a7-45e59b923b05,1759912629,queries,56
7928846c-fa37-4d83-a37f-fa4f90f350fa,1759649029,queries,12
d6443dcf-c28f-4415-a092-34e6cf4684d9,1760481883,wrong-ans,30
31f214d9-c555-4fbc-a054-df11ff04bdd9,1760682061,correct-ans,24
fa4714c4-4029-435a-a5ef-a3c2b5f020b4,1761019873,queries,30
2ab369b0-ebbe-4067-a985-013e28581669,1760561421,wrong-ans,3
90379f1a-ac38-4a33-a557-c3979b26ca8a,1760378160,wrong-ans,81
11561422-b5b4-42e5-b465-7fb8e5b250b5,1759292823,time-spent-mins,8
72cf7e56-6388-44b5-9a2e-f0a05c724ea4,1760580691,time-spent-mins,9
544ac624-a12a-438e-8562-4f45f2852cfe,1759806560,time-spent-mins,4
f1c59aff-ffbb-4c7b-bb4d-77718d5522c4,1761056118,wrong-ans,28
be242464-e78f-4394-839a-cd470965cbd1,1758663551,wrong-ans,36
0d55a61b-ff07-4efb-a0c9-51c4dda1030d,1759038256,correct-ans,27
a7d02597-5e49-4d74-9840-932d7f7ef3cc,1760781607,wrong-ans,75
35a8a606-68be-4d71-8e62-5592ba1f413d,1758944600,correct-ans,41
d280629b-6075-4500-be41-9b6b6fb3fa58,1759137431,time-spent-mins,3
244792f2-fb87-4f6f-9ff4-badc94b055e8,1759116539,queries,66
cd1abece-0163-4791-8837-72486e20da79,1759111420,correct-ans,63
41bd1312-aef8-4dfe-9b32-d4c73c9070d0,1759125988,queries,82
3849aec9-0c0d-4a10-990c-937393dd7fd1,1760556863,wrong-ans,69
c9c90247-2d33-40ee-ad2e-6ddadc264ec0,1760332621,correct-ans,41
c1efa37e-1907-4ff6-af4c-eba8d31220f6,1759344167,wrong-ans,56
183896e4-45d7-4767-8092-6600b00dd326,1759786136,queries,54
e4a10694-6440-43f9-88ce-205a87838ed3,1759775869,correct-ans,89
7b83242d-1662-4193-be63-0fe7d5aa6279,1761100814,wrong-ans,56
b1aaa35f-9a65-415a-a77b-7a514653faef,1759390944,wrong-ans,77
ec3e32af-0bc5-4547-80ee-01f827f299bc,1760242549,time-spent-mins,10
86c44726-087d-4bf9-ab53-f6a970605611,1760539889,queries,16
8fdf9eff-e3ce-4224-bbe1-7bc900920298,1759113716,time-spent-mins,6
bb1ad553-2763-42a1-a62c-3026b0eb381a,1759907542,time-spent-mins,7
171d05a9-5452-4698-b53d-bf172cc284c6,1760691034,wrong-ans,75
3386bfbb-0541-4668-96d8-92841bb40de1,1760282351,time-spent-mins,4
afa020c0-478a-433a-9013-0b0dccfcb169,1760946203,queries,79
442312b3-3d95-46fd-bf9f-7d8a144010c4,1758993201,time-spent-mins,2
29847fdc-1632-4cde-889f-f7eb59084d27,1758939569,time-spent-mins,9
77e24c7f-50bf-4eb7-8c9d-41834a7c52a3,1759410187,time-spent-mins,1
d6179955-3e5d-4f88-a4aa-479d65fd72c0,1760003673,queries,56
2e188076-bb7f-4dbf-a271-e760283b7647,1759418317,time-spent-mins,6
424577dc-b190-4cb7-83cd-9ae2d33ea213,1760308570,time-spent-mins,8
3ca504d1-66ae-4e11-ad0b-911a27940fda,1760373925,time-spent-mins,2
821169ec-567d-4fee-a40d-af35d6d172ad,1761132873,correct-ans,61
ddf690fa-fa65-42d6-858f-c1628d0e45d2,1759929994,time-spent-mins,5
1b1611fe-e0e3-4afb-a80e-cd56039f4c2a,1760689832,queries,70
f01b69e4-7249-4eb8-99e5-b6ffcc3d6ac3,1759785305,correct-ans,50
a407e0fe-9773-4d1e-bac0-fff1053d1823,1758830079,time-spent-mins,1
d0ba297d-aae9-4e51-930b-1ac3ffd43258,1759603314,time-spent-mins,2
a1a830d2-9d1d-4587-9542-e14d7e39d9ea,1759550509,queries,83
4fe6a1b5-7c89-441c-ba80-37d0791452e3,1760263467,time-spent-mins,7
6f60b83b-9312-4e49-930c-0d5ab7c220b5,1761130604,time-spent-mins,1
55779dc3-c3d5-4797-b8c7-6f61f7b7ffd0,1760953674,queries,53
ba0a7037-8ecf-4839-af38-ee35b43e57e1,1760957419,time-spent-mins,9
a81cfaed-fa50-417a-b79b-3ebe11f30349,1759696098,wrong-ans,99
6d8ba9be-bb31-45f2-92d5-5cdedcaf584d,1761169395,queries,24
0267cc1a-b214-4e09-90c4-2150164a02a2,1758994669,wrong-ans,9
f07374a4-3be6-439a-9f2d-c6771dcb8d93,1759591154,time-spent-mins,9
e374b4a3-7978-467f-9098-daeaa176178c,1760882909,correct-ans,2
1e63eeca-da5f-4df7-8c1f-32431d7fe43a,1760716675,queries,98
005cdbd8-67f8-43ea-9658-c16ed5ff5338,1760188222,wrong-ans,6
1f92bba3-5b59-426b-b6fe-f3954f557906,1761068171,time-spent-mins,2
9a175d21-2839-4342-bc49-4e60d8024fd0,1760593805,time-spent-mins,2
ef5be527-de9f-4702-8cb8-ffe5cbc3c2a8,1760529319,queries,86
39d1fbb1-47b4-40a6-be0d-d767fde7f778,1760935662,queries,5
2557b08c-a76f-403a-bbfd-138692f47fc7,1758868002,wrong-ans,91
0e0dd206-a514-40d4-8f71-6a4d559c3291,1760524429,wrong-ans,2
f765e576-f4a8-4ea0-979e-d41290d2a856,1758669728,correct-ans,43
351a8570-4a42-45ca-a0f2-a2dc39993397,1759300136,correct-ans,83
b380f773-48cc-4995-b138-7be26451da19,1759109486,time-spent-mins,3
4bf70282-e6be-4406-ac1b-d263987495f2,1760877463,time-spent-mins,8
a08a89f4-a018-44d3-9330-2d5e789f844b,1760443776,wrong-ans,63
6b356e95-e3fa-4647-b63f-6c8aae82fe7b,1758726749,queries,15
2163621d-b9af-407a-b190-500adc289844,1759248271,time-spent-mins,6
0bd3fc86-361c-4158-a94e-1771556aecc0,1759658140,wrong-ans,15
21620d59-e3c9-4ece-8332-6ebb6f2d87ff,1758739636,time-spent-mins,3
65a53a5a-430e-4f3f-bd29-b660ef06046d,1758707359,correct-ans,13
f546ba77-0a21-4838-acf3-091a193e31be,1760987552,wrong-ans,55
679cb382-b6ec-4cdc-b8b4-ef4f1e32eef9,1759517003,time-spent-mins,8
355e0af6-c587-4d5c-a8ec-f8af0a16a7f4,1759842725,wrong-ans,8
464516fb-d610-484a-8e1f-a60d2c64247c,1761043107,time-spent-mins,4
602582df-7232-42c1-b3ec-de50ff3ac948,1761085348,correct-ans,24
6410eadd-851e-4058-b093-82cd531f7ed2,1758794465,time-spent-mins,5
01844309-68ed-4960-8d52-2f4ec42db1bc,1759907713,time-spent-mins,6
ad4effd0-0c1e-4caa-8a8a-677f531bfa5b,1758697661,correct-ans,57
062b982d-5c6d-4274-b089-592f7508aea2,1760431212,queries,30
3eaf0d5c-ed21-40a2-8179-7815c416e9b6,1759723259,queries,89
35bf6027-2e8a-43a9-8529-ee3649282c6e,1759760155,queries,82
b3530f1a-bfa7-465b-bd67-29631d16b0b6,1760773148,time-spent-mins,5
1489687c-bc35-407a-895c-3b05f9829259,1760156957,correct-ans,100
ae9c15dc-135f-443f-85be-de0dc51ccebd,1759099715,wrong-ans,17
41f9e23c-21f0-4870-a812-63f6f0b37ff0,1759701834,queries,23
8d90f388-314f-4840-9cbb-9a99a2d4a6a0,1760487029,correct-ans,68
772ab21e-6e90-4d22-b56c-9ac7949bf025,1760283925,time-spent-mins,3
74df280b-e84d-4a03-9b99-ef3a25df4c1b,1759477533,correct-ans,95
c9851a6f-f84f-4961-9c50-e892e14193f3,1761007536,wrong-ans,84
ead32b2c-c84b-4647-abae-d564f4370bc9,1760070996,queries,35
ec5f16db-07a8-4fca-bb28-9ee5eb7ed6cd,1759323803,correct-ans,60
47351ab6-89e9-4417-9bb3-c96c7adb4518,1758727490,correct-ans,15
0305c6f5-b851-4afc-86e3-afea2b73594c,1759489509,wrong-ans,27
3aec6c7a-535e-49b5-9158-4356b94c34fd,1759954154,time-spent-mins,7
11d9f250-78af-49bf-bec3-338891dde7fb,1759558691,time-spent-mins,3
eead1fc3-c53b-494f-9c9f-5f889636706a,1760263490,wrong-ans,57
2d6686eb-9759-4820-9d7e-ff77741293ff,1759186367,queries,52
0e2f05c5-8c1b-4cf3-9efa-afe4e25a85e3,1760484569,time-spent-mins,6
13a0f194-cfe4-4e81-98bd-9d7a3a7072a1,1758676482,time-spent-mins,10
c3af4f3f-18d1-49c1-b99e-97312e4999ed,1760430992,correct-ans,42
54a6493d-4411-43f3-ae97-6e2124d80a0f,1760746641,correct-ans,3
f6681b36-cb48-4ed5-abfd-1a122685a816,1758731963,wrong-ans,32
fd24d4ea-1516-4dd6-8d5a-5e40bef932d6,1760043460,queries,10
efc43a34-d91e-4679-8027-4f0f3e1e3540,1758925258,wrong-ans,8
452dcba5-9109-4c8c-b9df-52d26b13a7c1,1758743944,wrong-ans,34
91b920f9-2aa7-482a-a1ee-ca2d54bc04fe,1760606782,time-spent-mins,9
54d3b22a-58c5-49ca-88f7-efdee3a84985,1759193857,wrong-ans,96
7627b6a9-175d-4f6e-90e7-732bc9ee528b,1758698485,time-spent-mins,9
a38cf97a-9e5c-4140-8cd5-aafda81b0b36,1759400233,wrong-ans,39
ecb22322-b0a9-4587-bbc1-966bb874b477,1759537012,queries,15
5b2e153d-2e99-4ebb-a22c-5684da900847,1759972111,queries,56
67924793-760e-4012-916e-643883f8a854,1760853302,wrong-ans,44
45ec9747-843c-477c-be22-5162e96a907c,1760592623,correct-ans,39
e6ddf89d-9bb8-4f1d-a9eb-a9ac0c4cea32,1759501093,time-spent-mins,5
0ffb46d4-3046-470d-a644-a6420e14ce3b,1760125432,queries,54
c425c277-5384-40fa-8a33-904142cbe76f,1760561145,queries,55
12aa090c-c280-42a4-a50b-387f2485db8d,1759879640,correct-ans,96
b1489c6f-2b84-437d-86dd-cd2387d892d3,1760311299,time-spent-mins,6
fe93e570-515f-4810-b7e6-7cbcfeac1db7,1759739945,correct-ans,54
0d7beb8c-e6d7-41e8-ac36-783e4d33e1b1,1760344906,time-spent-mins,10
b1737b7b-ceb1-449e-bc6d-8faa6ba7bf0b,1758707417,wrong-ans,75
2119fd13-1d3a-4a42-ba56-76841eaabfc7,1758762763,wrong-ans,11
4c73b794-fa5c-4bed-b479-d1c5199700a2,1760323855,time-spent-mins,8
189a488f-9409-4558-ab51-2b405466ca34,1759102725,wrong-ans,12
b838be70-900e-4f39-9408-9ec0f8e245a1,1759593764,wrong-ans,2
399074fe-a31c-4f29-acee-6e76ddf77589,1759239814,correct-ans,60
e15a637f-581e-44b3-bddd-bd9abaa4bc61,1759459437,queries,73
fd1cb288-cb51-43ac-98c4-92d229a10bf9,1758958890,queries,11
e395c470-3c7a-4215-a3b5-751f047545dc,1760559538,time-spent-mins,9
22b076b9-fbf0-4849-8f72-b9c7a0d6e756,1758912513,time-spent-mins,10
647f39c6-c6d0-4229-9a92-5eae38182ad9,1760279916,queries,13
2b8b85aa-2ccd-4ed3-a047-bbdeba5e83fb,1760999837,queries,25
b6f20156-f193-4082-b06a-a6f7084478fd,1760423199,correct-ans,64
e3f90d51-40c7-4b3a-947c-22cc712e9d19,1760265525,wrong-ans,90
ef7c7208-4427-447a-a72b-703c5b3aed8e,1760633921,correct-ans,22
903d6435-1dd1-4cd8-a432-1cf6eb0108d7,1759085190,time-spent-mins,10
70e93113-4eba-417c-a62e-d833a69ad4c4,1760554761,correct-ans,50
7d7457a8-fdc1-4349-9954-9a9a18e580b1,1758940807,correct-ans,83
de599d9f-f212-4ae0-8224-f0d0c339745f,1759388940,correct-ans,15
323ecb00-5860-47e2-96b8-f9f884a4f2d6,1760029496,wrong-ans,71
184ca03e-5c76-4d5f-a9d3-825a4d712465,1760980185,queries,89
9602bdec-9cf1-4dda-98c7-934d6917e53a,1758767281,queries,31
4f9a9c1b-8421-41f8-805b-736597106dae,1761136511,queries,4
cf3843c4-9ab8-4014-b8b2-68493905d662,1760050560,correct-ans,49
20643be0-bb37-439f-8edf-782b2e04829d,1759573206,time-spent-mins,10
ac3bc224-5d1a-494a-8879-db7ad7b6d0a5,1760596073,queries,65
29cfddc7-ff99-4700-a631-7f2a389d6a0d,1759469967,correct-ans,12
ad1cfe45-344e-4d51-a187-a08487a273b8,1760203144,queries,19
0f0eb34f-bfec-4871-96b8-6d894ea1f822,1760672548,queries,15
227fba34-4484-4772-a172-9a8e9f630e1b,1759617795,time-spent-mins,6
d2a6b2f6-6abd-49c5-9ae4-ed9f0db3a3ea,1761016555,wrong-ans,18
f2ec773c-c69b-487b-b08e-a74f5263baf3,1759545034,time-spent-mins,3
d4593a1f-6e04-449d-9e34-7ca9e8af14b9,1759933668,queries,52
c1ede45f-4c15-4c8c-95ad-b747aa83d5df,1758956837,correct-ans,75
b5abb04a-5995-4426-8159-5d41e3f7f26e,1760981643,time-spent-mins,1
39a0ee91-c1a4-4c12-9bfa-f998d4f63f67,1759509621,correct-ans,37
c3b56940-2add-4b1b-ba1f-3da876ead18b,1760707148,queries,89
1ffa83fd-3d01-43dd-86c4-aeb1d1e5a169,1759288079,queries,65
762be417-1876-436c-8b9a-2b1e681f490e,1759100801,correct-ans,19
8a181efa-5e05-4b0a-bd9a-2a8b8aaf663e,1758927504,time-spent-mins,8
5e64b090-0d65-4465-8bcd-4d6842da9a69,1759105966,queries,43
bcb09c87-bec9-4d83-ae60-39fe5b5a834c,1760592392,wrong-ans,97
aa2d8c26-2803-4292-94d4-438dd0082eaa,1760274397,correct-ans,58
b39952f8-dc7c-41be-970a-38869208fafe,1759459554,wrong-ans,52
10a20190-0bfd-400d-b5da-55b4274d07bb,1760732775,queries,61
4573093c-825b-419f-8177-17f35dad21f7,1759841708,queries,75
193dd74e-718d-4742-bdd7-58e19a4d09a1,1759059660,time-spent-mins,8
6e0719b7-5ce6-4444-bb5e-a0bcc9b9ec98,1759861278,wrong-ans,40
46d6ddc2-ba45-4063-9d29-ff96e64be32e,1759418605,wrong-ans,77
c9dfa2eb-9baa-4c78-9708-2de20dd8a851,1761047988,wrong-ans,24
9e3bcfa5-d36c-4ff5-bf17-4bcca2b69b91,1760546076,wrong-ans,85
de23b87d-5c77-400a-b2a6-bf14e8ce67a9,1759804950,correct-ans,35
45cf7262-ea13-42b1-aab5-ac6dac7bd4c2,1760366912,correct-ans,15
2b070fe5-11db-462d-933c-5e31392d03c5,1760781998,queries,9
4913e650-4da9-4f5a-bd9b-a9d7060ffff9,1759264415,wrong-ans,17
20cb36e6-9600-44f1-ba29-99f50a59397f,1760885800,queries,23
3bc46fa1-fd94-4e03-84a2-67022d73122f,1760259085,queries,68
f3861ca5-336b-40c3-bfb6-d1c0fe1431e6,1759433503,wrong-ans,42
decaef76-c2a3-4c6b-be34-5ccbbcbd8cad,1758812464,time-spent-mins,4
6883aebb-89d0-4e9b-aae2-40336a1f49b8,1759601831,wrong-ans,5
c9860832-3f75-4a87-83ba-d8e4ff0bd967,1759571733,time-spent-mins,5
eedb202f-a84f-4e21-9ab7-01d4ced93016,1758736615,correct-ans,7
124540f4-3b94-4b65-9c91-cfa635745f5f,1761000778,wrong-ans,83
91840d07-bfa4-4922-b84c-df52488dfaa1,1760527726,queries,45
5b800b85-ca3b-491f-9926-8162e03f4371,1758620541,time-spent-mins,6
bbe3d968-78b9-40e6-aa0a-4870b32d1f7a,1760634643,queries,33
97f710ec-6b21-463b-8bb1-67e141935d56,1760564143,correct-ans,92
ef5fc0e7-7a75-4e1e-bcb0-530694a13d78,1760311669,time-spent-mins,9
3fd9ebd1-fe20-4b5c-b17c-9dc2135a4cdb,1760192545,time-spent-mins,8
36d49bd7-1c02-4a2e-a5f8-a08347e43d1e,1759942614,correct-ans,83
de70ebec-cda4-4119-970c-fa9fc20c9c02,1758772122,queries,89
57f456af-4e32-4df2-ae09-6e512318802d,1758711297,wrong-ans,35
14cbe271-6d22-4ee4-b149-939d8480aaa0,1759484659,queries,91
371801ca-3c60-43c8-b5f2-48b14ccf6d77,1760387162,time-spent-mins,7
5035d192-bdae-4624-9e0c-17af2fb6215a,1758946965,time-spent-mins,6
2ab429c3-0936-4e21-9714-dc15877e4c0e,1758649397,correct-ans,95
d8383d6e-3d67-46b6-afd6-ebe93da19421,1760718907,wrong-ans,30
